point_id,lon,lat,block_id,land_cover
141.0,12.679196133154107,48.28073851519753,8,forest
142.0,13.047505399643114,52.28632636708648,1,forest
143.0,7.027894680758209,52.117443093672,0,forest
144.0,11.83298313551353,50.72056282686614,5,forest
145.0,13.208303835500516,48.843083883056345,8,forest
146.0,8.10407639113339,51.46167293626475,0,forest
147.0,12.012646192337428,49.60844850512618,8,forest
148.0,7.883090831239997,52.60253334709654,0,forest
149.0,9.419209967084385,48.548436469865145,3,forest
150.0,11.314655216576568,50.253438879124,5,forest
151.0,14.363537290878211,51.8183041040602,1,forest
152.0,8.917051723261551,47.92320903211795,3,forest
153.0,7.083590228373623,50.11240337951723,7,forest
154.0,8.252298413013108,48.22594128286623,3,forest
155.0,10.436102868707678,50.517543572655136,6,forest
156.0,9.891723806531246,54.30394249521892,9,forest
157.0,7.736665439928515,49.17007064647585,3,forest
158.0,7.694444621574888,52.41209050686321,0,forest
159.0,12.343226216893411,53.09570843807816,4,forest
160.0,11.008329704691818,52.47587089203569,5,forest
161.0,10.800818874060184,49.523108553134826,2,forest
162.0,10.300457260805617,52.70943286590676,9,forest
163.0,11.1322972139003,49.58329567717083,2,forest
164.0,9.3150053941265,51.32782395893094,6,forest
165.0,10.828666647867893,49.16198580891878,2,forest
166.0,11.481741859422783,53.68769821031293,4,forest
167.0,14.101229227915326,53.65535886008462,4,forest
168.0,8.880220796612662,50.301947904466445,6,forest
169.0,13.608054136933704,51.5649791939385,1,forest
170.0,13.865870623476011,53.56912059280915,4,forest
171.0,10.824175071447314,52.15696896617326,5,forest
172.0,8.300807438355577,52.363581481520754,0,forest
173.0,13.055590237200192,53.62301950985632,4,forest
174.0,12.577686506048622,53.543069449569686,4,forest
175.0,14.871085426405756,51.30087450040735,1,forest
176.0,6.795231022171237,49.93992684496628,7,forest
177.0,7.619884452992977,49.22486787880714,3,forest
178.0,8.483165441031844,49.04520482198324,3,forest
179.0,7.806734032089821,50.58581553424822,7,forest
180.0,9.906096851077166,53.59876499718509,9,forest
181.0,11.351486143225458,48.606826963332914,2,forest
182.0,9.56653367367997,51.34040037290862,6,forest
183.0,6.694619710349855,51.44280831529824,7,forest
184.0,9.295242457875872,47.82439435086481,3,forest
185.0,9.101206356506054,52.82082396113759,0,forest
186.0,9.30332729543295,49.92824874627273,6,forest
187.0,7.889379038228839,47.72557966961166,3,forest
188.0,14.085957868085274,50.93076860335011,1,forest
189.0,8.189416343124748,48.15138111428431,3,forest
190.0,7.309965679971725,52.43454838896619,0,forest
191.0,8.358299616539227,50.088148866846005,6,forest
192.0,7.495916943784465,51.20385644972245,7,forest
193.0,8.446334514382926,50.80949603999398,6,forest
194.0,11.46377555374039,49.167375700623495,8,forest
195.0,6.471837519888226,50.94603996318015,7,forest
196.0,12.871435603955687,52.0527643932154,1,forest
197.0,9.788417548857495,51.93508509099574,6,forest
198.0,12.104274351317628,48.80625295640745,8,forest
199.0,7.106946425760725,50.05850446247006,7,forest
200.0,8.260383250570186,47.71479988620223,3,forest
201.0,10.570850161325607,48.15677100598903,2,forest
202.0,12.521990958433207,50.48610253771095,5,forest
203.0,9.50365160379161,49.519515291998346,6,forest
204.0,7.062928976838862,49.84650205541785,7,forest
205.0,8.70504931620934,49.6551608999004,3,forest
206.0,9.311412132990029,48.653539358107125,3,forest
207.0,8.103178075849286,52.11115488668317,0,forest
208.0,11.957848960006146,49.80607786763248,8,forest
209.0,12.787892282532567,53.3139990521192,4,forest
210.0,10.260931388304355,48.30948460428935,2,forest
211.0,10.15582850006237,47.56028965733367,2,forest
212.0,8.708642577345842,48.184618779796736,3,forest
213.0,13.178659431124572,51.63145452496334,1,forest
214.0,8.340333310856835,49.99382576201345,6,forest
215.0,11.87610226915126,48.65533598867537,8,forest
216.0,11.785372425455192,52.38154778720314,5,forest
217.0,8.414893479438746,51.22092444012072,6,forest
218.0,12.142901908534752,49.57790578546612,8,forest
219.0,8.422978316995824,48.69396354589251,3,forest
220.0,11.642540295280185,50.10072528082368,5,forest
221.0,11.46377555374039,53.14781072455709,4,forest
222.0,12.000069778359745,52.07791722117074,5,forest
223.0,14.693219000150094,51.37992624540988,1,forest
224.0,11.490725012263994,47.54771324335599,2,forest
225.0,11.52935256948112,52.35549664396368,5,forest
226.0,11.345197936236616,49.51143045444127,8,forest
227.0,7.441119711453183,52.78039977335221,0,forest
228.0,10.588816467008002,49.10269700016688,2,forest
229.0,13.107692523679134,53.11996295074938,4,forest
230.0,8.228942215626006,50.83285223738108,6,forest
231.0,8.676303227117529,49.56892263262492,3,forest
232.0,7.921718388457123,48.17114405053494,3,forest
233.0,12.137512016830044,53.63739255440223,4,forest
234.0,12.335141379336337,50.63342624430655,5,forest
235.0,12.924436205718736,50.47711938486975,1,forest
236.0,9.00867988224175,48.12263502519249,3,forest
237.0,13.120268937656787,52.468684369762734,4,forest
238.0,8.571200338875542,52.90346896727658,0,forest
239.0,9.65816183266017,49.00747558005022,2,forest
240.0,6.275106472666039,50.5849172189641,7,forest
241.0,10.727157020762403,53.54576439542204,9,forest
242.0,10.349864601432188,47.3869148074986,2,forest
243.0,10.747818272297138,52.44622648765974,5,forest
244.0,9.01137482809412,50.05850446247006,6,forest
245.0,9.945622723578424,51.92250867701807,6,forest
246.0,11.983900103245617,49.88243466678263,8,forest
247.0,13.388865207608546,51.78416812326366,1,forest
248.0,13.900904919556666,52.298004465780025,1,forest
249.0,9.602466285044756,48.17473731167142,2,forest
250.0,10.509764722005457,47.55310313506071,2,forest
251.0,11.89047531369718,49.18444369102176,8,forest
252.0,12.687280970711186,48.90686426822883,8,forest
253.0,8.412198533586377,52.085103743443696,0,forest
254.0,11.179009608674503,53.60864646531041,9,forest
255.0,12.667518034460556,53.98144730822001,4,forest
256.0,13.529002391931186,52.15337570503678,1,forest
257.0,8.18133150556767,52.63307606675661,0,forest
258.0,10.23308361449665,53.91856523833164,9,forest
259.0,7.885785777092337,50.07826739872069,7,forest
260.0,10.975092039179373,50.00550386070701,2,forest
261.0,13.74998795182458,52.35280169811132,1,forest
262.0,8.203789387670668,52.333038761860685,0,forest
263.0,10.859209367527969,49.56443105620432,2,forest
264.0,13.168777962999258,51.353875102170406,1,forest
265.0,13.313406723742505,48.97783117567428,8,forest
266.0,9.836926574199936,53.366101338598135,9,forest
267.0,9.464125731290352,49.28415668755903,3,forest
268.0,11.102652809524358,49.15030771022522,2,forest
269.0,12.43395606058948,51.06012600426333,5,forest
270.0,9.052697331163614,49.40902251205164,3,forest
271.0,11.086483134410202,48.61760674674235,2,forest
272.0,9.387768932140176,51.71499784638645,6,forest
273.0,13.742801429551632,52.313275825610056,1,forest
274.0,7.386322479121901,51.33321385063566,7,forest
275.0,10.249253289610806,50.93885344090719,6,forest
276.0,9.149715381848525,50.58312058839586,6,forest
277.0,12.698060754120633,53.34454177177927,4,forest
278.0,11.7674061197728,48.04448159547409,8,forest
279.0,9.373395887594285,51.82728725690139,6,forest
280.0,9.6554668868078,50.5480862923152,6,forest
281.0,7.410576991793107,50.75110554652621,7,forest
282.0,9.6096528073177,51.13019459642464,6,forest
283.0,7.689054729870179,49.74768737416471,7,forest
284.0,11.03797410906776,48.25738231781042,2,forest
285.0,12.182427781036012,50.77176679806096,5,forest
286.0,8.042990951813266,49.36231011727743,3,forest
287.0,11.774592642045748,50.82476739982401,5,forest
288.0,7.906447028627099,48.51789375020508,3,forest
289.0,13.831734642679464,53.17206523722832,4,forest
290.0,11.033482532647156,50.66576559453485,5,forest
291.0,9.728230424821476,50.00191059957053,6,forest
292.0,12.124037287568257,48.58436908122992,8,forest
293.0,8.760744863824755,53.37867775257581,0,forest
294.0,12.619009009118116,51.61977642626979,5,forest
295.0,8.22714558505777,51.65211577649809,0,forest
296.0,10.996651605998238,48.13790638502252,2,forest
297.0,9.173071579235623,50.9945489885226,6,forest
298.0,9.825248475506385,53.80358088196434,9,forest
299.0,8.746371819278863,50.04502973320827,6,forest
300.0,11.13768710560501,51.31434922966915,5,forest
301.0,9.64917867981896,51.72218436865941,6,forest
302.0,14.599794210601658,51.3673498314322,1,forest
303.0,11.165534879412718,48.02561697450758,2,forest
304.0,8.218162432216559,48.52777521833039,3,forest
305.0,13.868565569328354,51.58743707604148,1,forest
306.0,12.265971102459131,53.08043707824813,4,forest
307.0,11.282315866348256,47.99148099371104,2,forest
308.0,13.977261718706814,51.14456764097056,1,forest
309.0,9.016764719798829,49.705466555811086,6,forest
310.0,13.671834522106195,52.79117955676164,4,forest
311.0,8.151687101191726,49.05508629010856,3,forest
312.0,12.919046314014023,54.15302552748683,4,forest
313.0,7.767208159588563,51.96832275650816,0,forest
314.0,10.658885059169307,52.75794189124922,9,forest
315.0,8.172348352726488,50.12587810877902,6,forest
316.0,9.822553529654044,52.507311926979874,9,forest
317.0,13.86497230819188,53.59966331246921,4,forest
318.0,13.316101669594843,53.575408799797984,4,forest
319.0,12.319870019506313,48.95537329357128,8,forest
320.0,8.529877835806047,48.6616241956642,3,forest
321.0,6.665873621258044,50.17528544940559,7,forest
322.0,10.859209367527969,50.48879748356331,5,forest
323.0,9.61773764487478,51.41855380262702,6,forest
324.0,13.99343139382097,51.36195993972749,1,forest
325.0,11.691049320622652,49.44765006926878,8,forest
326.0,11.333519837543063,50.34506703810418,5,forest
327.0,12.780705760259622,51.523656690869,1,forest
328.0,8.211874225227746,47.77678364080647,3,forest
329.0,6.351463271816215,50.71157967402496,7,forest
330.0,10.640918753486917,51.87399965167561,5,forest
331.0,7.585748472196428,52.75165368426038,0,forest
332.0,8.095093238292208,51.01071866363675,7,forest
333.0,7.097064957635411,50.34057546168359,7,forest
334.0,12.906469900036342,49.13323971982695,8,forest
335.0,9.613246068454174,49.70277160995873,6,forest
336.0,8.060058942211526,51.43382516245705,0,forest
337.0,11.507793002662254,49.44315849284818,8,forest
338.0,7.042267725304129,50.48161096129035,7,forest
339.0,8.290925970230262,52.336632022997165,0,forest
340.0,9.416515021232016,51.67816691973756,6,forest
341.0,14.317723211388111,52.31237751032594,1,forest
342.0,8.96286580275165,48.950881717150686,3,forest
343.0,9.825248475506385,50.0971320196872,6,forest
344.0,11.067618513443705,49.23564766221658,2,forest
345.0,11.460182292603918,50.67205380152369,5,forest
346.0,7.191388062467951,51.206551395574806,7,forest
347.0,11.3577743502143,48.59065728821876,2,forest
348.0,13.920667855807295,52.31417414089418,1,forest
349.0,12.287530669278,54.193449715272216,4,forest
350.0,10.591511412860342,49.05867955124503,2,forest
351.0,9.449752686744432,52.55582095232233,9,forest
352.0,9.28625930503469,52.619601337494814,9,forest
353.0,6.131376027206926,51.24428063750783,7,forest
354.0,7.14287903712551,52.31417414089418,0,forest
355.0,12.900181693047529,48.84218556777223,8,forest
356.0,13.644885063582592,48.85206703589754,8,forest
357.0,10.912209969291013,53.721834191109465,9,forest
358.0,13.19213416038636,53.25291361279908,4,forest
359.0,7.688156414586047,51.05024453613801,7,forest
360.0,9.708467488570848,50.539103139474,6,forest
361.0,7.767208159588563,51.589233706609726,0,forest
362.0,9.255716585374614,52.51629507982107,0,forest
363.0,9.215292397589252,49.33895391989032,3,forest
364.0,10.890650402472149,51.72667594508001,5,forest
365.0,9.262903107647588,49.5590411644996,6,forest
366.0,10.2447617131902,53.1711669219442,9,forest
367.0,11.82399998267232,47.68695211239452,8,forest
368.0,9.6321106894207,49.80158629121188,6,forest
369.0,11.638947034143712,48.16934741996671,8,forest
370.0,7.756428376179144,49.66863562916219,3,forest
371.0,10.4738321106407,47.70132515694044,2,forest
372.0,11.44401261748976,48.87901649442112,8,forest
373.0,10.004911532330311,53.99761698333416,9,forest
374.0,10.29866063023738,52.688771614372016,9,forest
375.0,12.258784580186187,52.20278304566335,5,forest
376.0,9.743501784651528,50.84453033607464,6,forest
377.0,12.938809250264654,53.34184682592691,4,forest
378.0,9.436277957482645,54.12787269953149,9,forest
379.0,11.623675674313688,50.92358208107716,5,forest
380.0,12.235428382799055,52.22434261248223,5,forest
381.0,11.945272546028464,48.84937209004518,8,forest
382.0,11.574268333687115,49.44765006926878,8,forest
383.0,13.15530323373747,52.13451108407027,1,forest
384.0,6.235580600164781,50.81668256226693,7,forest
385.0,9.342853167934209,50.42591541367494,6,forest
386.0,8.611624526660933,53.28345633245914,0,forest
387.0,8.199297811250062,48.06514284700884,3,forest
388.0,7.289304428436992,50.15282756730261,7,forest
389.0,9.036527656049458,50.55078123816756,6,forest
390.0,10.260931388304355,52.93401168693664,9,forest
391.0,8.88561068831737,50.11420001008547,6,forest
392.0,12.048578803702211,52.20817293736808,5,forest
393.0,12.056663641259291,52.29441120464355,5,forest
394.0,13.107692523679134,53.517018306330215,4,forest
395.0,9.573720195952916,49.17635885346469,2,forest
396.0,7.270439807470467,49.26259712074016,3,forest
397.0,9.591686501635309,48.563707829695176,2,forest
398.0,12.89748674719516,53.34723671763163,4,forest
399.0,13.162489756010416,50.831055606812846,1,forest
400.0,7.336016823211196,52.87651950875299,0,forest
401.0,7.157252081671402,52.1264262465132,0,forest
402.0,6.885960865867332,50.03245331923059,7,forest
403.0,10.032759306138018,49.46022648324646,2,forest
404.0,6.670365197678649,49.56532937148844,7,forest
405.0,10.880768934346833,48.63916631356121,2,forest
406.0,6.992860384677556,50.01628364411644,7,forest
407.0,10.635528861782204,50.7322409255597,5,forest
408.0,13.674529467958536,50.91819218937244,1,forest
409.0,8.804762312746618,48.92752551976358,3,forest
410.0,11.11163596236554,50.05311457076534,5,forest
411.0,10.579833314166793,53.18284502063776,9,forest
412.0,13.857785785918937,51.99886547616823,1,forest
413.0,10.443289390980624,52.554024321754085,9,forest
414.0,9.350938005491289,49.72163623092524,6,forest
415.0,12.298310452687446,53.70746114656355,4,forest
416.0,12.307293605528628,49.33266571290149,8,forest
417.0,12.654043305198767,53.19631974989954,4,forest
418.0,13.922464486375532,51.66199724462341,1,forest
419.0,12.739383257190129,53.0328263681898,4,forest
420.0,11.53564077646996,53.2358456224008,4,forest
421.0,11.190687707368056,49.910282440590336,2,forest
422.0,11.018211172817132,48.42806222179313,2,forest
423.0,11.258959668961154,50.893039361417095,5,forest
424.0,8.08700840073513,51.17511036063063,7,forest
425.0,8.034007798972056,48.07053273871356,3,forest
426.0,12.782502390827858,53.01845332364388,4,forest
427.0,8.239721999035453,48.141499646159,3,forest
428.0,12.705247276393578,53.17835344421715,4,forest
429.0,8.941306235932785,48.5879623423664,3,forest
430.0,12.433057745305376,53.41550867922472,4,forest
431.0,6.237377230733017,51.34668857989745,7,forest
432.0,11.109839331797303,50.36752492020717,5,forest
433.0,11.773694326761644,52.015035151282376,5,forest
434.0,9.430888065777935,50.20672648434978,6,forest
435.0,8.696964478652262,51.81291421235549,0,forest
436.0,14.00241454666218,52.38154778720314,1,forest
437.0,11.857237648184764,48.7397776253826,8,forest
438.0,10.140557140232346,53.04001289046275,9,forest
439.0,9.50365160379161,50.623544776181234,6,forest
440.0,14.048228626152252,53.59607005133273,4,forest
441.0,10.371424168251052,50.85351348891584,6,forest
442.0,7.526459663444541,52.58366872613003,0,forest
443.0,11.462877238456286,50.12228484764255,5,forest
444.0,12.40520997149767,51.10863502960578,5,forest
445.0,9.315903709410634,50.14474272974553,6,forest
446.0,11.346096251520748,49.80158629121188,8,forest
447.0,9.179359786224468,49.82943406501958,6,forest
448.0,8.676303227117529,49.57610915489788,3,forest
449.0,9.46322741600622,52.092290265716656,0,forest
450.0,7.420458459918422,51.47874092666302,7,forest
451.0,11.376638971180796,49.14312118795227,8,forest
452.0,13.961092043592686,51.701523117124665,1,forest
453.0,10.465747273083622,52.67439856982611,9,forest
454.0,9.500058342655135,53.0930134922258,9,forest
455.0,10.86819252036915,51.54072468126727,5,forest
456.0,12.601042703435724,50.54089977004224,5,forest
457.0,13.798496977167048,52.88819760744655,4,forest
458.0,6.904825486833829,50.54898460759932,7,forest
459.0,10.969702147474663,48.42267233008841,2,forest
460.0,11.081991557989596,48.70653995987018,2,forest
461.0,13.237049924592329,53.78651289156608,4,forest
462.0,13.20111731322757,52.457006271069176,4,forest
463.0,9.478498775836272,54.15931373447568,9,forest
464.0,10.634630546498071,50.131268000483736,6,forest
465.0,9.60336460032886,52.40939556101085,9,forest
466.0,6.212224402777679,51.17241541477826,7,forest
467.0,7.948667846980726,50.86339495704115,7,forest
468.0,6.376616099771553,50.48700085299507,7,forest
469.0,11.684761113633812,51.20116150387009,5,forest
470.0,10.5160529289943,50.31362600316,6,forest
471.0,11.334418152827196,49.822247542746624,8,forest
472.0,12.14200359325065,53.060674141997495,4,forest
473.0,12.537262318263233,47.88008989848022,8,forest
474.0,13.299931994480716,51.434723477741166,1,forest
475.0,9.404836922538465,49.86087509996376,6,forest
476.0,6.208631141641206,50.19594670094035,7,forest
477.0,10.446882652117097,52.16864706486682,5,forest
478.0,12.34232790160928,53.21338774029782,4,forest
479.0,8.862254490930269,52.57109231215236,0,forest
480.0,8.13012753437286,52.10756162554669,0,forest
481.0,13.68441093608385,48.53406342531923,8,forest
482.0,9.69229781345672,50.89124273084885,6,forest
483.0,12.069240055236946,48.45052010389612,8,forest
484.0,12.490549923489027,52.02581493469181,5,forest
485.0,6.960521034449243,50.443881719357336,7,forest
486.0,12.280344147005051,50.80949603999398,5,forest
487.0,12.765434400429598,49.36680169369803,8,forest
488.0,11.573370018402985,50.4097457385608,5,forest
489.0,6.848231623934311,50.440288458220856,7,forest
490.0,12.295615506835077,48.96884802283308,8,forest
491.0,8.071737040905077,49.3748865312551,3,forest
492.0,13.709563764039215,51.34758689518157,1,forest
493.0,12.251598057913212,49.72702612262995,8,forest
494.0,10.727157020762403,53.82424213349909,9,forest
495.0,11.113432592933776,52.81273912358051,9,forest
496.0,8.48496207160008,48.788286650725055,3,forest
497.0,13.961092043592686,51.87579628224385,1,forest
498.0,11.26345124538176,52.55492263703821,5,forest
499.0,9.555753890270552,51.21643286370012,6,forest
500.0,10.080370016196326,49.74858568944882,6,cropland
501.0,12.161766529501278,53.94012480515051,4,cropland
502.0,11.868915746878317,48.3993161327013,8,cropland
503.0,8.792185898768935,53.60505320417393,9,cropland
504.0,11.423351365955028,50.17618376468972,5,cropland
505.0,12.085409730351104,53.2124894250137,4,cropland
506.0,10.607681087974498,52.40849724572672,5,cropland
507.0,11.611997575620135,50.537306508905765,5,cropland
508.0,11.43233451879621,51.27123009603141,5,cropland
509.0,12.859757505262138,53.57001890809327,4,cropland
510.0,11.955154014153775,50.28398159878406,5,cropland
511.0,7.37464438042835,52.05006944736304,0,cropland
512.0,14.000617916093944,53.42988172377062,4,cropland
513.0,10.097438006594617,51.99527221503175,5,cropland
514.0,10.565460269620871,52.37346294964607,5,cropland
515.0,6.331700335565586,51.345790264613335,7,cropland
516.0,9.756976513913315,52.20996956793631,9,cropland
517.0,10.145947031937055,51.94945813554165,5,cropland
518.0,11.875203953867157,48.436147059350205,8,cropland
519.0,9.714755695559688,54.37760434851672,9,cropland
520.0,11.883288791424206,48.8502704053293,8,cropland
521.0,7.713309242541413,53.37418617615521,0,cropland
522.0,10.931972905541642,53.66883358934642,9,cropland
523.0,12.6513483593464,51.380824560694,5,cropland
524.0,11.027194325658314,51.92700025343866,5,cropland
525.0,6.079273740727984,50.99634561909084,7,cropland
526.0,13.00079300486891,51.95125476610989,1,cropland
527.0,12.000069778359745,52.28273310595,5,cropland
528.0,11.66948975380376,53.458627812862446,4,cropland
529.0,9.041917547754167,54.51235164113464,9,cropland
530.0,8.048380843517975,49.620126603819735,3,cropland
531.0,11.95335738358554,53.94641301213935,4,cropland
532.0,11.946170861312597,53.78202131514547,4,cropland
533.0,10.494493362175431,53.46042444343068,9,cropland
534.0,11.264349560665863,52.155172335605016,5,cropland
535.0,7.279422960311678,49.15030771022522,3,cropland
536.0,10.65619011331694,48.04717654132645,2,cropland
537.0,8.116652805111073,52.843281843240575,0,cropland
538.0,13.72753006972161,53.535882927296726,4,cropland
539.0,13.087929587428505,48.54753815458102,8,cropland
541.0,11.4494025091945,52.20817293736808,5,cropland
542.0,10.935566166678116,50.89124273084885,5,cropland
543.0,11.918323087504888,48.4684864095785,8,cropland
544.0,8.152585416475858,50.31452431844412,6,cropland
545.0,6.717975907736957,49.3057162543779,7,cropland
546.0,7.88668409237647,53.28974453944798,0,cropland
547.0,10.28788084682796,54.37311277209612,9,cropland
548.0,14.45157218872194,52.5315664396511,1,cropland
549.0,9.444362795039725,48.92483057391122,3,cropland
550.0,8.972747270876965,50.75919038408328,6,cropland
551.0,11.842864603638844,48.15138111428431,8,cropland
552.0,13.466120322042826,50.745715654821495,1,cropland
553.0,9.05449396173185,47.86212359279783,3,cropland
554.0,11.955154014153775,54.1422457440774,4,cropland
555.0,9.02574787264001,53.14062420228414,9,cropland
556.0,11.790762317159905,53.17655681364892,4,cropland
